primerid	Pr(>Chisq)	coef	FDR	gene_name	signif	diff_exp	prop_exp_X	prop_exp_Y	prop_exp_raw_X	prop_exp_raw_Y
LOC114671830	0.6848835206477073	0.0168877682827015	1.0	LOC114671830		No-significant				
STX1B	0.6849254982269997	-0.0026341222360052	1.0	STX1B		No-significant				
LOC106999308	0.6849968527681393	-0.0017028217923496	1.0	LOC106999308		No-significant				
LOC114679265	0.6850285261458232	9.6823703718972e-05	1.0	LOC114679265		No-significant				
LOC114669780	0.6850409245666704	4.112137319676906e-07	1.0	LOC114669780		No-significant				
LOC114670896	0.6850778716794832	-0.0009914524273918	1.0	LOC114670896		No-significant				
PPCS	0.6850816407611728	0.0001781264973304	1.0	PPCS		No-significant				
ZNF548	0.6850994518288854	-0.0084621607218763	1.0	ZNF548		No-significant				
SHC4	0.6851277125091003	-0.0122162040543229	1.0	SHC4		No-significant				
HMGB2	0.6851372104371442	0.0177189547450398	1.0	HMGB2		No-significant				
LOC702046	0.685160790647061	0.0058715504910038	1.0	LOC702046		No-significant				
FAM49A	0.6852380951982651	0.0033685886165234	1.0	FAM49A		No-significant				
EHHADH	0.6852487371389656	-0.0027191888489342	1.0	EHHADH		No-significant				
MFSD6	0.6852924410951018	-0.0007792989808854	1.0	MFSD6		No-significant				
RPL9	0.6853848331589483	0.0008491715440737	1.0	RPL9		No-significant				
LOC106994196	0.685445550190601	2.1838314740680936e-06	1.0	LOC106994196		No-significant				
NUB1	0.6854592136709614	0.0312031840521998	1.0	NUB1		No-significant				
LOC106993749	0.6854734146165921	0.0013553990053788	1.0	LOC106993749		No-significant				
LOC107000902	0.6854894354961041	0.0123335508504501	1.0	LOC107000902		No-significant				
LOC114671328	0.6855702591549517	0.0004101597236709	1.0	LOC114671328		No-significant				
LOC114676925	0.6856317333230738		1.0	LOC114676925		No-significant				
GLIS1	0.6856875348034813	-0.0065556597011865	1.0	GLIS1		No-significant				
LOC106994418	0.6857282368049965	0.0330097303887648	1.0	LOC106994418		No-significant				
SERPINB6	0.6857381330111133	-0.0015258768858229	1.0	SERPINB6		No-significant				
LOC114672695	0.6858265510903658		1.0	LOC114672695		No-significant				
CNN1	0.6858596386678417	8.190246853876263e-06	1.0	CNN1		No-significant				
CHKB	0.6858689060686828	-0.0044842903382817	1.0	CHKB		No-significant				
MAGEC2	0.6859518400518795		1.0	MAGEC2		No-significant				
GNA13	0.6859615929156638	0.0502949387169139	1.0	GNA13		No-significant				
LOC114680308	0.6859697878067598	-0.0057880238008113	1.0	LOC114680308		No-significant				
ACSS3	0.6860042398124021	-0.0030817253686162	1.0	ACSS3		No-significant				
APTX	0.6860328714944807	7.408258148627889e-05	1.0	APTX		No-significant				
LOC114680187	0.6860330396562275	0.0018909701606486	1.0	LOC114680187		No-significant				
NOM1	0.6860769159877022	-0.0185866213804479	1.0	NOM1		No-significant				
LOC106999209	0.6861536268234236	-0.0011193019211223	1.0	LOC106999209		No-significant				
CDH3	0.6861783734969301	0.0077928760241747	1.0	CDH3		No-significant				
LOC114677640	0.6861885035529658	-0.0016612680229869	1.0	LOC114677640		No-significant				
CNN3	0.6862502942958143	-0.0226980322277299	1.0	CNN3		No-significant				
LOC100430296	0.6862539874436069	-0.0008715233193096	1.0	LOC100430296		No-significant				
LOC114671739	0.6862722648232387		1.0	LOC114671739		No-significant				
LOC114673845	0.6862858382207325	-0.0013218520749924	1.0	LOC114673845		No-significant				
LOC106998653	0.6862890765877342	-0.005969908067337	1.0	LOC106998653		No-significant				
LOC114671477	0.6863519415710296	1.0679825106572892e-05	1.0	LOC114671477		No-significant				
LANCL3	0.6863628979152632	0.0289985051224082	1.0	LANCL3		No-significant				
LOC720619	0.6864894019172613	0.0048073072945393	1.0	LOC720619		No-significant				
ZNF518B	0.6865123337994208	-0.0268422110256853	1.0	ZNF518B		No-significant				
UBTF	0.6865295886340268	-0.0155692804113142	1.0	UBTF		No-significant				
TIMP2	0.686597396938701	-0.0052175954917297	1.0	TIMP2		No-significant				
NUDT5	0.6866202000425462	-0.020580684102625	1.0	NUDT5		No-significant				
LOC114677132	0.6866252094842354	0.0001849812696268	1.0	LOC114677132		No-significant				
LOC106999429	0.6867230906753408	-0.0011577187712571	1.0	LOC106999429		No-significant				
LOC114671808	0.6868179260706144	-0.0026781601558398	1.0	LOC114671808		No-significant				
ADRA1B	0.686822813723181	0.0051379540439454	1.0	ADRA1B		No-significant				
GIMAP1	0.686849508795839	0.0023548873142621	1.0	GIMAP1		No-significant				
MMD2	0.6868711955766496	0.052592913912285	1.0	MMD2		No-significant				
FRAT2	0.6868940142326525	-0.0002983226233126	1.0	FRAT2		No-significant				
LOC711318	0.6868997372893721	0.0099824395061522	1.0	LOC711318		No-significant				
C16H17orf80	0.6869648956641903	0.0033737773811138	1.0	C16H17orf80		No-significant				
CIC	0.6869868481156698	-0.0211240174721379	1.0	CIC		No-significant				
KANK2	0.6870263329797474	-0.005924124752832	1.0	KANK2		No-significant				
ZNF618	0.6870717406242373	0.0017238706142688	1.0	ZNF618		No-significant				
LOC114674789	0.6871327464889364		1.0	LOC114674789		No-significant				
VPS37D	0.6871628479599463	0.1088773756149677	1.0	VPS37D		No-significant				
VPS4A	0.6872185699157918	-0.0026784425551174	1.0	VPS4A		No-significant				
LOC100427153	0.6873086779245936	0.0213706139487013	1.0	LOC100427153		No-significant				
ANGPTL6	0.6873447060069229	-0.0017517870283161	1.0	ANGPTL6		No-significant				
FAM53B	0.687423529105443	0.029039678179909	1.0	FAM53B		No-significant				
LOC100429281	0.6874367620799292	0.0098216783569171	1.0	LOC100429281		No-significant				
LOC100423962	0.6874518974594592	-0.0050607171900397	1.0	LOC100423962		No-significant				
SLC7A10	0.6874650902677311	-0.0127013720590235	1.0	SLC7A10		No-significant				
NSMCE2	0.6874718298202901	0.041423353999317	1.0	NSMCE2		No-significant				
BOLA3	0.6874951218694967	-0.0014395173345754	1.0	BOLA3		No-significant				
C3H7orf31	0.6875046076097904	0.0005269229480784	1.0	C3H7orf31		No-significant				
TBXAS1	0.6875103201456317	0.0030976938024285	1.0	TBXAS1		No-significant				
VSIG8	0.6875377571596296	0.0458437109186953	1.0	VSIG8		No-significant				
LOC114673836	0.6876396201740893	0.0116695458587331	1.0	LOC114673836		No-significant				
KLK5	0.6877116424152068	-0.0022538663692425	1.0	KLK5		No-significant				
RNF182	0.6877163245331102	-0.0407563225470585	1.0	RNF182		No-significant				
LOC721200	0.687740025710625	-0.0027722091841389	1.0	LOC721200		No-significant				
LOC114670907	0.6877657195954673	0.004452951661367	1.0	LOC114670907		No-significant				
ALOX15B	0.6877680319819885	0.0090492722973108	1.0	ALOX15B		No-significant				
ASIC4	0.6877882957248064		1.0	ASIC4		No-significant				
LOC703959	0.6877903659605353	0.0008947849263971	1.0	LOC703959		No-significant				
LOC107001006	0.6877915487611714	-0.0005538480170865	1.0	LOC107001006		No-significant				
IREB2	0.6878599995888259	0.0241767189618785	1.0	IREB2		No-significant				
PLEKHM1	0.6879684087587046	-0.0089282695631463	1.0	PLEKHM1		No-significant				
PASK	0.6880064011361158	0.0066720011267308	1.0	PASK		No-significant				
RAB11B	0.688056383648357	-0.0013573160200117	1.0	RAB11B		No-significant				
PCDH20	0.6880591335850962		1.0	PCDH20		No-significant				
RARRES2	0.6880610215180136	0.0114432177585179	1.0	RARRES2		No-significant				
LOC106994069	0.6880745819926612	0.0121025308591984	1.0	LOC106994069		No-significant				
NUP188	0.6880832365462772	0.0190466998348011	1.0	NUP188		No-significant				
OPCML	0.6881311551813333	-0.017856478592185	1.0	OPCML		No-significant				
FLNC	0.6881396189687513	2.153489689509438e-06	1.0	FLNC		No-significant				
SUSD3	0.6883856085923903	-0.0065360682294445	1.0	SUSD3		No-significant				
SNTA1	0.6883909118522649	-0.0204803590706173	1.0	SNTA1		No-significant				
DOK5	0.6884041434539614	-0.0004334580140015	1.0	DOK5		No-significant				
TRAPPC4	0.6884552163196112	-0.0145372737164543	1.0	TRAPPC4		No-significant				
MAN2A2	0.6884625209734782	0.0026898706606541	1.0	MAN2A2		No-significant				
TPD52L1	0.6885279136091912	0.0114525822498425	1.0	TPD52L1		No-significant				
ZSCAN2	0.6886445117243114	-0.0047847101583134	1.0	ZSCAN2		No-significant				
ZP3	0.6886883299106062	-0.0024926974751498	1.0	ZP3		No-significant				
GAS6	0.6886895332663965	0.0018718634117272	1.0	GAS6		No-significant				
SCN8A	0.6887361879598937	-0.0034747065294119	1.0	SCN8A		No-significant				
LOC114675998	0.6887398607174556	0.0002948022623324	1.0	LOC114675998		No-significant				
BZW2	0.6888811992754242	0.0045441765291666	1.0	BZW2		No-significant				
ERGIC3	0.6889143640997881	0.0013899537862403	1.0	ERGIC3		No-significant				
NUCKS1	0.6889173775862734	-0.0014169831271648	1.0	NUCKS1		No-significant				
LOC114674033	0.6889505258129329	-0.002358529934828	1.0	LOC114674033		No-significant				
PSMB5	0.6890008780770234	-0.0211601769305871	1.0	PSMB5		No-significant				
IFFO1	0.6890518322745004	0.0176530729585392	1.0	IFFO1		No-significant				
WSB1	0.6890953591308575	-0.0003259087581167	1.0	WSB1		No-significant				
SMIM14	0.6891212567430611	0.0047169180202818	1.0	SMIM14		No-significant				
MPST	0.6891454716489671	0.0009898061039387	1.0	MPST		No-significant				
NCF1	0.689157478994087	-0.0003073043301288	1.0	NCF1		No-significant				
CTR9	0.6891621466938364	0.0160952029558137	1.0	CTR9		No-significant				
LOC114673044	0.6891983220508764	-0.0118777572594421	1.0	LOC114673044		No-significant				
LOC718347	0.6892013803190886	-0.0040522641293172	1.0	LOC718347		No-significant				
NBPF7	0.6892302600117005	-0.0446032743642499	1.0	NBPF7		No-significant				
ANXA9	0.6893123268768924	-0.0203045306425388	1.0	ANXA9		No-significant				
CCT7	0.6893481301020452	-0.0072753113124565	1.0	CCT7		No-significant				
HEBP1	0.6893616594128003	-0.0099958269842641	1.0	HEBP1		No-significant				
THEMIS2	0.689421526341877	4.472313860145452e-05	1.0	THEMIS2		No-significant				
LOC114679513	0.6894257633198849	0.0315387726962355	1.0	LOC114679513		No-significant				
LOC114673774	0.6894391689645011	-1.9926596831614377e-07	1.0	LOC114673774		No-significant				
TMC6	0.6894442859624517	0.0011782549047987	1.0	TMC6		No-significant				
NCKAP5	0.6894588253785124	-0.0005906319267423	1.0	NCKAP5		No-significant				
PRPF19	0.6894712221319284	-9.449470895332972e-05	1.0	PRPF19		No-significant				
LOC114672387	0.689608235615803	0.0002527505168178	1.0	LOC114672387		No-significant				
S100A13	0.6897339097021105	-8.796792708907109e-05	1.0	S100A13		No-significant				
KRT8	0.6898080926110791	0.0090324729347937	1.0	KRT8		No-significant				
CSE1L	0.6899509838557647	-0.0003067793569524	1.0	CSE1L		No-significant				
DNAJC5G	0.6899541505349288	0.007580897925731	1.0	DNAJC5G		No-significant				
WDR36	0.6899686094605075	0.0339025138914899	1.0	WDR36		No-significant				
ADM5	0.6900022941509034	0.0010995275579676	1.0	ADM5		No-significant				
LOC114674405	0.6900197643165932	-1.1063194094290884e-06	1.0	LOC114674405		No-significant				
LACTBL1	0.6900466175413362	0.002608623929391	1.0	LACTBL1		No-significant				
TMCC3	0.6900658364809344	-0.0018757512143826	1.0	TMCC3		No-significant				
SHISA4	0.6901021396384559	-0.0343726261331709	1.0	SHISA4		No-significant				
KPNA4	0.6902409609563137	0.0564131862243565	1.0	KPNA4		No-significant				
NUDT21	0.6902553206890697	0.0048106698573824	1.0	NUDT21		No-significant				
GMEB1	0.69027534591117	-0.0090555942217142	1.0	GMEB1		No-significant				
XPR1	0.6902917032623578	0.0457837751310938	1.0	XPR1		No-significant				
PIRT	0.6903002195946304	0.0007401426216258	1.0	PIRT		No-significant				
DCK	0.690320281608137	0.0005715640498784	1.0	DCK		No-significant				
LOC114673504	0.6903368574315842	-0.011158109266696	1.0	LOC114673504		No-significant				
LOC106999684	0.6903412250878481	-0.0033036718381685	1.0	LOC106999684		No-significant				
SLC22A13	0.6903435665863636	0.0105951955255116	1.0	SLC22A13		No-significant				
OAT	0.6903507459045394	0.0089181627306988	1.0	OAT		No-significant				
LGR5	0.6903623342274722	-0.0068360391520111	1.0	LGR5		No-significant				
CD8B	0.6904141527590126	-0.0223754911042716	1.0	CD8B		No-significant				
ZNF556	0.6904365130484977	-0.0301135462361635	1.0	ZNF556		No-significant				
POLA1	0.6905032014413864	0.0025924571368807	1.0	POLA1		No-significant				
CLIP4	0.6905228861026362	0.001989922340968	1.0	CLIP4		No-significant				
GRIN3A	0.6905577708022212	-0.0202038731816613	1.0	GRIN3A		No-significant				
LOC114671872	0.6905723862650075	-0.0001090252964526	1.0	LOC114671872		No-significant				
HOMER2	0.6906056598507505	-0.019729783740452	1.0	HOMER2		No-significant				
TNS4	0.6906286434291473	-0.0025620271531207	1.0	TNS4		No-significant				
TMEM196	0.690691659732954	-0.034445117661947	1.0	TMEM196		No-significant				
BCL2L14	0.6906981864290455	-0.0315327303962913	1.0	BCL2L14		No-significant				
LOC114675323	0.69073746208073	-0.0078100335052463	1.0	LOC114675323		No-significant				
OXLD1	0.6907567273376108	0.0148251820746006	1.0	OXLD1		No-significant				
TRIM24	0.6907593285359107	0.0545515413226336	1.0	TRIM24		No-significant				
SLC26A2	0.6907767035561944	-0.0018314230429895	1.0	SLC26A2		No-significant				
LOC106994652	0.6907990944049396	-0.0103179293311921	1.0	LOC106994652		No-significant				
LOC114675721	0.6908380099849428	-0.0183609509764747	1.0	LOC114675721		No-significant				
THSD4	0.690848867956465	0.0040721247739794	1.0	THSD4		No-significant				
LOC106994995	0.6909036332866307	0.0002754743168769	1.0	LOC106994995		No-significant				
CCDC152	0.6909487327782602	0.0002091346699905	1.0	CCDC152		No-significant				
LOC114674099	0.6909721406630416	-0.0021757761808254	1.0	LOC114674099		No-significant				
LOC114672625	0.6910112365108172	-0.0011049519890029	1.0	LOC114672625		No-significant				
PIAS3	0.6910710364988166	0.0027247824282177	1.0	PIAS3		No-significant				
LOC114671748	0.6910893093225378	-5.433860720866986e-05	1.0	LOC114671748		No-significant				
LOC106995027	0.6912188813386138	-0.003879255192097	1.0	LOC106995027		No-significant				
MANEAL	0.6912404485167196	0.0026373711109703	1.0	MANEAL		No-significant				
DNAJC2	0.6912689697736603	0.0459702314311954	1.0	DNAJC2		No-significant				
MAP4K5	0.6912856708686411	0.0248491995514063	1.0	MAP4K5		No-significant				
ATF1	0.691319668674671	-0.0228024448595208	1.0	ATF1		No-significant				
RPS17	0.6913962614427194	-0.0147343190571472	1.0	RPS17		No-significant				
LOC114676060	0.6914089213590121	0.0002631229496506	1.0	LOC114676060		No-significant				
PRXL2B	0.6914283097217885	0.0019049278882765	1.0	PRXL2B		No-significant				
PCDHGA12	0.6915590622917062	0.0262336283401249	1.0	PCDHGA12		No-significant				
LOC106999409	0.6917254862301079	2.3455229917834905e-05	1.0	LOC106999409		No-significant				
LOC114670498	0.6917918077382937	-0.0084837419812103	1.0	LOC114670498		No-significant				
LOC114673218	0.6918794866208553	-5.330900198563032e-06	1.0	LOC114673218		No-significant				
GATAD2B	0.691968866123344	-0.0044709134576035	1.0	GATAD2B		No-significant				
USP14	0.6920002299483137	0.0134647633453196	1.0	USP14		No-significant				
LOC106998610	0.6920020734039576	-3.988645767549053e-07	1.0	LOC106998610		No-significant				
LOC114676204	0.6921408815647196	0.013259283471859	1.0	LOC114676204		No-significant				
SLC31A1	0.6921420907426256	0.0033525153503025	1.0	SLC31A1		No-significant				
PI3	0.6921463347468664	0.0075049809467202	1.0	PI3		No-significant				
ITGA5	0.6921595124710536	-0.0076225861981099	1.0	ITGA5		No-significant				
PRXL2C	0.6921919307569409	0.0005168632110817	1.0	PRXL2C		No-significant				
AQP9	0.6922050802255715	0.0011971284957763	1.0	AQP9		No-significant				
PROKR2	0.6922314331793237	6.11366791209165e-05	1.0	PROKR2		No-significant				
LOC106998558	0.6922339143638112	0.051751468927648	1.0	LOC106998558		No-significant				
LOC100430065	0.6922667173162798	0.002457380969184	1.0	LOC100430065		No-significant				
TOR1B	0.692277189086841	0.0163851141943827	1.0	TOR1B		No-significant				
COTL1	0.6923196700208956	-0.0044041283405862	1.0	COTL1		No-significant				
CNST	0.6923238287617273	0.0280468064767296	1.0	CNST		No-significant				
LOC114677631	0.692358235660407	-0.0114641704410401	1.0	LOC114677631		No-significant				
LOC114677496	0.6923659925409412		1.0	LOC114677496		No-significant				
LYVE1	0.6923915462741358	0.0029073048381473	1.0	LYVE1		No-significant				
LOC114673759	0.6924246416405326	0.0018802271897482	1.0	LOC114673759		No-significant				
LOC711450	0.6924264021279705	0.02274914999907	1.0	LOC711450		No-significant				
LOC106998873	0.6925301855592138	-0.0003253930484956	1.0	LOC106998873		No-significant				
FEN1	0.6925380733674497	0.0083370527442817	1.0	FEN1		No-significant				
CKMT2	0.69254370565833	-0.0431150219352847	1.0	CKMT2		No-significant				
NWD1	0.6925726121451725	0.0022193441915771	1.0	NWD1		No-significant				
LOC114675454	0.6925911530297639	0.0029183693950967	1.0	LOC114675454		No-significant				
LOC106997253	0.6926119195681082	-0.0019578880842762	1.0	LOC106997253		No-significant				
LOC700241	0.6926619009182121	-2.2922355209307157e-05	1.0	LOC700241		No-significant				
LOC114674158	0.6927106991908183	-0.0053474460084608	1.0	LOC114674158		No-significant				
SRGAP3	0.6927140082278664	0.0012923465938429	1.0	SRGAP3		No-significant				
HDGF	0.6928129218266788	0.0139201173098573	1.0	HDGF		No-significant				
LOC106992668	0.692869738091653	0.1881750745083314	1.0	LOC106992668		No-significant				
LOC114675450	0.6929021121188316	-0.0008991190235506	1.0	LOC114675450		No-significant				
LOC114669909	0.693001735598113	0.0172032307547548	1.0	LOC114669909		No-significant				
LOC713290	0.6930409365550116	-0.0162600156167332	1.0	LOC713290		No-significant				
RYK	0.6930413817591253	0.0075979580204945	1.0	RYK		No-significant				
CACNG5	0.6930691900512466	0.0370123062031239	1.0	CACNG5		No-significant				
AOC1	0.6930965182603428	0.0077209108471828	1.0	AOC1		No-significant				
GTF2E1	0.6931171243573482	0.0051055659347073	1.0	GTF2E1		No-significant				
LOC100425654	0.6931269155975057	-0.0007456244890806	1.0	LOC100425654		No-significant				
RAB27B	0.6931400315138798	0.0009224981802536	1.0	RAB27B		No-significant				
LOC114674294	0.6931513757635244	0.0077280630504311	1.0	LOC114674294		No-significant				
APLP2	0.6931559176563724	0.0095059474102073	1.0	APLP2		No-significant				
LOC106992963	0.6931798484376053	-0.0070177034239154	1.0	LOC106992963		No-significant				
NRP2	0.69318977630118	0.0029194007669012	1.0	NRP2		No-significant				
ZBED1	0.6932495919343502	0.0002252028210089	1.0	ZBED1		No-significant				
LOC114670870	0.6932817301143738	-0.136293543103939	1.0	LOC114670870		No-significant				
LOC106993816	0.693310302609238	0.0195598165170233	1.0	LOC106993816		No-significant				
LOC114679448	0.6933225926500123	-0.0012361671626315	1.0	LOC114679448		No-significant				
LOC114676815	0.6933918623402531	-7.590330604428176e-05	1.0	LOC114676815		No-significant				
LOC106994423	0.6934804094979046	-0.0041127981890541	1.0	LOC106994423		No-significant				
COG3	0.6935344659683562	-0.0012648023722724	1.0	COG3		No-significant				
LRIG2	0.6935578250992693	-0.02596223032768	1.0	LRIG2		No-significant				
PXMP2	0.6935676636452132	-0.0008995841140896	1.0	PXMP2		No-significant				
LOC114678841	0.6937453854651809	-0.001498682368808	1.0	LOC114678841		No-significant				
LOC106993183	0.6937463826888255	0.0001008083482028	1.0	LOC106993183		No-significant				
TMPRSS5	0.6937818424495977	-0.0062011589523437	1.0	TMPRSS5		No-significant				
LOC114678433	0.6937922825674835	0.002161871383088	1.0	LOC114678433		No-significant				
LOC114675501	0.693862092574018		1.0	LOC114675501		No-significant				
ZSWIM5	0.6939064351472046	-0.017203162990049	1.0	ZSWIM5		No-significant				
CPA5	0.6940433352063675	-0.0233003752266944	1.0	CPA5		No-significant				
ATP6AP1L	0.6941005333307083	-0.024710923466941	1.0	ATP6AP1L		No-significant				
LOC107000914	0.694199898721456	-0.0554002752875769	1.0	LOC107000914		No-significant				
LOC106997963	0.6942663884159163		1.0	LOC106997963		No-significant				
LOC114679363	0.694277948396713	-5.4941186493310135e-05	1.0	LOC114679363		No-significant				
STRADB	0.6944367859873083	-0.002118459020174	1.0	STRADB		No-significant				
SENP1	0.6944480364155543	-0.0259352628916545	1.0	SENP1		No-significant				
LOC114674772	0.6944906501317011	-0.0022760021591704	1.0	LOC114674772		No-significant				
PLET1	0.6945760745808753	-0.000161108799749	1.0	PLET1		No-significant				
ZNF625	0.6945950125813487	-0.0251942393065938	1.0	ZNF625		No-significant				
FAM149B1	0.6946106875472424	-0.0081365790117454	1.0	FAM149B1		No-significant				
LOC114671728	0.6946336265882813		1.0	LOC114671728		No-significant				
RHOU	0.6946537409839353	0.0011533944539023	1.0	RHOU		No-significant				
FMC1	0.6946695436148298	0.0367052185990618	1.0	FMC1		No-significant				
RPRML	0.6947231657379562	0.0001947240707464	1.0	RPRML		No-significant				
LRRC55	0.6947292416500889	1.2155270635942617e-07	1.0	LRRC55		No-significant				
KLRF2	0.6947346786312356	0.0005219666852082	1.0	KLRF2		No-significant				
YDJC	0.6947583445902893	-2.555488366840896e-06	1.0	YDJC		No-significant				
FXYD1	0.6947713472465963	0.0116870429553003	1.0	FXYD1		No-significant				
LOC107000582	0.6948619550378309	-0.0042469974534739	1.0	LOC107000582		No-significant				
TYW5	0.694934231693014	-0.0382157069510872	1.0	TYW5		No-significant				
CRIP2	0.6949861499976362	0.0005286632794808	1.0	CRIP2		No-significant				
LOC106996538	0.6951131674434058	-0.0236541859421121	1.0	LOC106996538		No-significant				
ENTPD7	0.6951203008347241	-0.0241954970167146	1.0	ENTPD7		No-significant				
SH3PXD2A	0.6952902197696988	-0.0037989184707809	1.0	SH3PXD2A		No-significant				
LOC106995011	0.6953080489849411	0.0004737372227073	1.0	LOC106995011		No-significant				
LOC114669954	0.695377286402239	-0.0620515196795919	1.0	LOC114669954		No-significant				
LOC114680371	0.6953790532350944	0.0225584398618094	1.0	LOC114680371		No-significant				
GAD2	0.695410219956277	0.0104290950525948	1.0	GAD2		No-significant				
SLC39A1	0.6954434094694355	0.0001363205141014	1.0	SLC39A1		No-significant				
LRRTM4	0.6954768847895345	0.0113484277114247	1.0	LRRTM4		No-significant				
GUCD1	0.6955597008437037	-0.0069741334672222	1.0	GUCD1		No-significant				
LOC114674178	0.6955639325496008	-0.0262109613030342	1.0	LOC114674178		No-significant				
PIP4K2C	0.6955766170867204	0.0474842436714329	1.0	PIP4K2C		No-significant				
BCS1L	0.6956000123915496	0.0005060952382862	1.0	BCS1L		No-significant				
SAMD9	0.6958319578699108		1.0	SAMD9		No-significant				
C5H4orf17	0.6958514109757691	0.0422965551342933	1.0	C5H4orf17		No-significant				
LOC106994717	0.6958753847586945	1.6782604079287585e-05	1.0	LOC106994717		No-significant				
SPATS2	0.6959484450462925	0.0189722014526485	1.0	SPATS2		No-significant				
TMEM87A	0.6960706398543335	-0.0053315980533098	1.0	TMEM87A		No-significant				
LOC114671792	0.696077295055388	0.0030607751173315	1.0	LOC114671792		No-significant				
NLRP3	0.6960829300471919	0.0866625590619413	1.0	NLRP3		No-significant				
EXO1	0.6961671983114729	0.0070933540056188	1.0	EXO1		No-significant				
LOC107000736	0.6962944454293146	0.0014889023471234	1.0	LOC107000736		No-significant				
ZNF707	0.6962990589225512	-0.0477507186854057	1.0	ZNF707		No-significant				
ELN	0.6964638622418196	0.0003129703246042	1.0	ELN		No-significant				
UBE2L6	0.6964814964685567	-0.0051216013662254	1.0	UBE2L6		No-significant				
PDRG1	0.6965499750496492	0.0534947999205693	1.0	PDRG1		No-significant				
LOC106998530	0.6965869938968215	0.0002924119408264	1.0	LOC106998530		No-significant				
ZNF878	0.6965927633410494	0.001244565875452	1.0	ZNF878		No-significant				
UBE3B	0.6966063422786961	0.0190815342259256	1.0	UBE3B		No-significant				
LOC114674164	0.6966468587414493	1.405271861711422e-05	1.0	LOC114674164		No-significant				
CLCN7	0.6966614865187026	-0.0008555035572109	1.0	CLCN7		No-significant				
SH2B2	0.6967003941741052	0.0037746155275495	1.0	SH2B2		No-significant				
HS1BP3	0.6967134186275198	-0.0842248574474016	1.0	HS1BP3		No-significant				
SNW1	0.6967467172206542	-0.0091594955395113	1.0	SNW1		No-significant				
EPS8	0.6968050019718761	-0.0065080209803338	1.0	EPS8		No-significant				
RELA	0.69682560958179	-0.0079212917185868	1.0	RELA		No-significant				
LOC699655	0.6968264909455598	0.0219239779546067	1.0	LOC699655		No-significant				
CRLF3	0.6968657923904281	0.0023456795995078	1.0	CRLF3		No-significant				
CHRNA5	0.6968963167979652	0.0139811863838731	1.0	CHRNA5		No-significant				
STX2	0.6968997915767844	0.0277914194127539	1.0	STX2		No-significant				
LOC114670856	0.697042488512851	-0.0144638052146065	1.0	LOC114670856		No-significant				
KCNMA1	0.6970516701271521	0.0071458767103109	1.0	KCNMA1		No-significant				
LOC114679362	0.6970589767804956	-0.0003703675152117	1.0	LOC114679362		No-significant				
FAM228A	0.6971112048513921	-0.024080716170837	1.0	FAM228A		No-significant				
PLEKHA8	0.6971573481145116	0.0056086639179857	1.0	PLEKHA8		No-significant				
NDUFA10	0.6972102504564809	-0.0259415553612163	1.0	NDUFA10		No-significant				
INHBA	0.6972922963729654	0.0001336804664061	1.0	INHBA		No-significant				
VPS51	0.6972978676593654	0.0042324961469688	1.0	VPS51		No-significant				
LOC107000615	0.6973321604197227	0.0160827469256697	1.0	LOC107000615		No-significant				
SRRM2	0.6973646199289364	0.0156042001963407	1.0	SRRM2		No-significant				
LOC106999958	0.6973842260864956	0.3170036219753457	1.0	LOC106999958		No-significant				
LOC702514	0.6974005731790309	0.0024774609799539	1.0	LOC702514		No-significant				
NIPAL2	0.697438471685778	-0.0074511805660878	1.0	NIPAL2		No-significant				
SFT2D1	0.6974494237329638	-0.029301110078129	1.0	SFT2D1		No-significant				
LOC114676877	0.6974608946741528	0.0001038180128676	1.0	LOC114676877		No-significant				
ELL2	0.6974896956279761	0.0184732717825018	1.0	ELL2		No-significant				
LOC114671902	0.6975048134633157	0.0005090561164334	1.0	LOC114671902		No-significant				
LOC114675467	0.697540274816503	-0.0610900809689043	1.0	LOC114675467		No-significant				
SMNDC1	0.6975521887941651	0.0426801427139757	1.0	SMNDC1		No-significant				
LOC114677708	0.697636935151073	0.0117115377940208	1.0	LOC114677708		No-significant				
PHKA1	0.6977442737277293	0.0201597931483062	1.0	PHKA1		No-significant				
MPP7	0.6977564333100938	-0.0051084591124281	1.0	MPP7		No-significant				
RYR2	0.697887295977704	0.0275394173327143	1.0	RYR2		No-significant				
PLEKHA2	0.6979019465650377	-0.0001082958840107	1.0	PLEKHA2		No-significant				
MAL	0.6979457770625517	-0.0010117184255784	1.0	MAL		No-significant				
ANKRD24	0.6980618062162829	-0.010785298986506	1.0	ANKRD24		No-significant				
CSNK1G1	0.6982053398594372	-0.0145879436881327	1.0	CSNK1G1		No-significant				
ANKRD2	0.6982226309856646	2.38240514284678e-05	1.0	ANKRD2		No-significant				
LOC107000132	0.6982805849639053	-0.0123823990852944	1.0	LOC107000132		No-significant				
LOC114669856	0.6983928302975415	0.000898603344608	1.0	LOC114669856		No-significant				
LOC107000334	0.6984093495817766	0.05182891163929	1.0	LOC107000334		No-significant				
LOC106998883	0.6984631059032397	-0.0011266874061135	1.0	LOC106998883		No-significant				
ATP6V0C	0.6984827838794123	0.0037551151466363	1.0	ATP6V0C		No-significant				
PTBP3	0.6985495668716903	0.0073789614612999	1.0	PTBP3		No-significant				
KCNA7	0.698658141869922	-0.0058985858680022	1.0	KCNA7		No-significant				
SERPINE2	0.6987051559958346	-0.0114067051077237	1.0	SERPINE2		No-significant				
