primerid	Pr(>Chisq)	coef	FDR	gene_name	signif	diff_exp	prop_exp_X	prop_exp_Y	prop_exp_raw_X	prop_exp_raw_Y
FAM89A	0.3961780439434676	0.0023421531884768	0.7607756625880446	FAM89A		No-significant				
SCAI	0.3962355941704081	0.0575228273310438	0.7607756625880446	SCAI		No-significant				
LOC104002456	0.3962582990342781	-0.0032905028767768	0.7607756625880446	LOC104002456		No-significant				
DNAJB8	0.3962988357263539	0.0025609002563053	0.7607756625880446	DNAJB8		No-significant				
SLC22A6	0.3962995914632596	0.0009532270638326	0.7607756625880446	SLC22A6		No-significant				
LOC100612831	0.3963644616902554	0.0014007988430565	0.7607756625880446	LOC100612831		No-significant				
RABL2B	0.3963706780056152	-0.0097012130722526	0.7607756625880446	RABL2B		No-significant				
ZNF775	0.3964122562078566	0.0020374646726421	0.7607756625880446	ZNF775		No-significant				
HYDIN	0.3964347438028505	-0.0058490239060147	0.7607756625880446	HYDIN		No-significant				
LOC107966963	0.3964452192312427	0.0125546581411449	0.7607756625880446	LOC107966963		No-significant				
ZNF382	0.3965036118681603	-0.00105937369148	0.7607756625880446	ZNF382		No-significant				
LOC112206082	0.3965058584352797	-0.0002083646923302	0.7607756625880446	LOC112206082		No-significant				
UHRF1BP1	0.3965141493244294	0.0338879396096326	0.7607756625880446	UHRF1BP1		No-significant				
SLCO3A1	0.3966975044423543	-0.0352834811147103	0.7610531684099823	SLCO3A1		No-significant				
LOC104005984	0.3967192048094589	-0.0011416819743721	0.7610531684099823	LOC104005984		No-significant				
NUP153	0.3968384384468201	0.0552238653024579	0.7611627115377896	NUP153		No-significant				
CARS2	0.3968606043941033	0.0277135959767115	0.7611627115377896	CARS2		No-significant				
CCK	0.3968669504624034	0.0035496989141162	0.7611627115377896	CCK		No-significant				
SLC9A5	0.3969591930056221	0.0180320021998733	0.7612816679504897	SLC9A5		No-significant				
LOC104002711	0.3970299183957406	0.0009640547624496	0.7613593441596633	LOC104002711		No-significant				
TOM1L2	0.3971149530424312	0.063928186052831	0.7613807105703999	TOM1L2		No-significant				
MYRIP	0.3971188750001915	-0.0480823489348663	0.7613807105703999	MYRIP		No-significant				
IPO5	0.3971317297910072	-0.0109555619696666	0.7613807105703999	IPO5		No-significant				
BNIP2	0.3972788270922667	0.0103850094143137	0.7616047646380323	BNIP2		No-significant				
MMRN1	0.3973502198617016	-0.0027730558076737	0.7616426183270234	MMRN1		No-significant				
ERP29	0.3973631622548684	0.0140882840687843	0.7616426183270234	ERP29		No-significant				
LOC107969646	0.3973892733919655	0.0053645862008576	0.7616426183270234	LOC107969646		No-significant				
VSIG10L	0.3974305543189685	-0.0081057334482219	0.7616637903692244	VSIG10L		No-significant				
PLK3	0.397511858517904	0.0067921943522413	0.7617616567612231	PLK3		No-significant				
REL	0.3975501204184162	0.0782750608231905	0.7617770315342467	REL		No-significant				
LOC104006989	0.3977039671224519	-0.0084798003188765	0.76196110594346	LOC104006989		No-significant				
GAL3ST4	0.3977066760102634	-0.0017275359197243	0.76196110594346	GAL3ST4		No-significant				
LOC104006950	0.3979090221282662	-0.0183126179021744	0.762290804977588	LOC104006950		No-significant				
HTR2B	0.3979826873130108	-0.0104901843709626	0.762373953219479	HTR2B		No-significant				
LOC107969130	0.3981466338205744	0.0065250544153384	0.7626300181879494	LOC107969130		No-significant				
CLEC6A	0.3982487025770974	0.0064367160869435	0.762725994748866	CLEC6A		No-significant				
NAXE	0.3982573006851695	0.0073711289142298	0.762725994748866	NAXE		No-significant				
LOC107967248	0.3983025457096253	0.0107166921778168	0.762725994748866	LOC107967248		No-significant				
LOC104003281	0.3983382212384546	0.010603817130242	0.762725994748866	LOC104003281		No-significant				
LOC107969710	0.3983481229323131	0.0011207536602295	0.762725994748866	LOC107969710		No-significant				
GOLGA2	0.3985148559165289	0.0063787123640239	0.7629640973775632	GOLGA2		No-significant				
NKX2-8	0.3985330484833024	-0.0090208331927416	0.7629640973775632	NKX2-8		No-significant				
BBS12	0.398623604585555	0.0099134119178958	0.7630284773593077	BBS12		No-significant				
NAP1L5	0.3986272543079489	-0.0080307630429042	0.7630284773593077	NAP1L5		No-significant				
ITPK1	0.398692257140372	0.0115080937483927	0.7630636830399252	ITPK1		No-significant				
PALB2	0.3987062265740924	0.0070605954933132	0.7630636830399252	PALB2		No-significant				
TMEM35A	0.3989150539189199	0.0222402124263845	0.7633734263788057	TMEM35A		No-significant				
CKS1B	0.3989690694747816	0.0367872928716781	0.7633734263788057	CKS1B		No-significant				
MROH1	0.399023378285948	0.0115731258077144	0.7633734263788057	MROH1		No-significant				
LOC104005393	0.3990429278129471	0.0222003374952315	0.7633734263788057	LOC104005393		No-significant				
SLC39A1	0.3990471358323886	0.0054710887030377	0.7633734263788057	SLC39A1		No-significant				
LOC104005055	0.3990762531350961	0.0079109898276161	0.7633734263788057	LOC104005055		No-significant				
CCDC157	0.3990801851940644	0.0354211175586395	0.7633734263788057	CCDC157		No-significant				
LOC107976404	0.3991721571434199	-0.0031475529385195	0.7634913812737859	LOC107976404		No-significant				
EDARADD	0.3992366873259457	0.0119763988689348	0.7635568347339224	EDARADD		No-significant				
PTGIS	0.3993906446056833	0.0026761965568838	0.7636806538378651	PTGIS		No-significant				
LOC107970472	0.3993916082643771	0.060717412422188	0.7636806538378651	LOC107970472		No-significant				
INHBB	0.3994078801686899	0.0051412907882345	0.7636806538378651	INHBB		No-significant				
LOC456270	0.3994226855735039	0.0019167393875207	0.7636806538378651	LOC456270		No-significant				
CRABP1	0.3994943038079183	-0.0046673412878929	0.7637596191492053	CRABP1		No-significant				
SLC5A12	0.3995340408275768	-0.0001954757110297	0.7637776260834964	SLC5A12		No-significant				
LOC100614424	0.3995961385063686	-0.0356364825223949	0.7638383732644691	LOC100614424		No-significant				
TRPV6	0.3996332608018524	-0.0009293408782085	0.7638513737572282	TRPV6		No-significant				
AIPL1	0.3998346359551681	-0.0002625934199823	0.7641311820572915	AIPL1		No-significant				
MT1G	0.3998403160479206	-0.0010892062473816	0.7641311820572915	MT1G		No-significant				
COA5	0.4000242300107682	-0.0199653470345227	0.7644246683176268	COA5		No-significant				
LOC107976478	0.400124300944478	0.0024893746977577	0.7644746733299154	LOC107976478		No-significant				
LOC112205370	0.4001687905718815	-0.0367905603434939	0.7644746733299154	LOC112205370		No-significant				
TNFSF8	0.4001690814347381	0.0002099837092603	0.7644746733299154	TNFSF8		No-significant				
LBP	0.4001892427178165	-0.0033829919538973	0.7644746733299154	LBP		No-significant				
GSTCD	0.4002369240573676	-0.0445150926154316	0.7644746733299154	GSTCD		No-significant				
TOPAZ1	0.4002530543318489	0.0249008838383442	0.7644746733299154	TOPAZ1		No-significant				
NFATC4	0.4002628191974271	0.1074214550773212	0.7644746733299154	NFATC4		No-significant				
PIP5KL1	0.4003532984665172	-0.0022759273693756	0.7645264029050194	PIP5KL1		No-significant				
ZFP37	0.4003640064203891	-0.0008047314909108	0.7645264029050194	ZFP37		No-significant				
LOC107966820	0.4003809476629851	-0.0229358086055024	0.7645264029050194	LOC107966820		No-significant				
EFR3B	0.4004760031949164	-0.0059904076486551	0.7646190433152431	EFR3B		No-significant				
SDHA	0.4005088718109966	0.0352684566972009	0.7646190433152431	SDHA		No-significant				
WHRN	0.4005205182434085	-0.0064309176980761	0.7646190433152431	WHRN		No-significant				
KRCC1	0.4005614525550071	-0.0173948646499718	0.7646392447348442	KRCC1		No-significant				
LOC107973549	0.4006087132381136	0.1926381036448086	0.7646466483619673	LOC107973549		No-significant				
LOC100614602	0.4006260365087967	-0.026225118499001	0.7646466483619673	LOC100614602		No-significant				
SNX2	0.4006565289327552	0.0687362716743809	0.7646469149146946	SNX2		No-significant				
ZNF830	0.4007359059398144	0.0504589440424453	0.7646891086901484	ZNF830		No-significant				
LOC107971029	0.4007731145374656	0.0016260889660942	0.7646891086901484	LOC107971029		No-significant				
LOC107972709	0.4007990551816434	0.0145450518772295	0.7646891086901484	LOC107972709		No-significant				
LOC107973460	0.4008000552216862	0.0206574508868439	0.7646891086901484	LOC107973460		No-significant				
RNF7	0.4008619859376347	-0.0151650966911895	0.7647345493913899	RNF7		No-significant				
SWT1	0.400990909566743	0.0486743734742084	0.7647345493913899	SWT1		No-significant				
BAD	0.4009983653288145	-0.0208638517484173	0.7647345493913899	BAD		No-significant				
LOC107970094	0.4010009544331921	-8.097501813597361e-06	0.7647345493913899	LOC107970094		No-significant				
GDF1	0.4010502907564551	0.003522868766681	0.7647345493913899	GDF1		No-significant				
GRXCR1	0.4010876201719269	0.0063125645476078	0.7647345493913899	GRXCR1		No-significant				
LOC107966615	0.4011506959996012	0.0048551789550585	0.7647345493913899	LOC107966615		No-significant				
IDNK	0.4011579843471168	-0.0008997338289343	0.7647345493913899	IDNK		No-significant				
PGAM5	0.4011631630518747	0.0046014905581267	0.7647345493913899	PGAM5		No-significant				
LOC104004888	0.401178555909274	0.0003769421450101	0.7647345493913899	LOC104004888		No-significant				
KIF13A	0.4011986976853807	-0.0052114387070545	0.7647345493913899	KIF13A		No-significant				
LOC107970837	0.4012108882260338	-0.0170125272485479	0.7647345493913899	LOC107970837		No-significant				
LOC112205624	0.401218503465624	-0.0900656816806474	0.7647345493913899	LOC112205624		No-significant				
EPHB4	0.4012553638954731	0.0065215202963097	0.7647469456237524	EPHB4		No-significant				
ZNF526	0.4013428083288943	0.0190379188875374	0.7648557400273475	ZNF526		No-significant				
TPCN2	0.4014526946659316	-9.8869975583382e-05	0.7649487719208812	TPCN2		No-significant				
MOS	0.4014676557856165	-0.0030380396813826	0.7649487719208812	MOS		No-significant				
LOC104008429	0.4014827192099829	0.0059474944516302	0.7649487719208812	LOC104008429		No-significant				
ACRBP	0.4015469569871827	-0.0112119246190131	0.7650133056357186	ACRBP		No-significant				
LOC104006044	0.4015981389423461	0.2900165264014526	0.7650529579730477	LOC104006044		No-significant				
LOC107968176	0.4016362945375189	4.959840731725322e-05	0.7650677906986145	LOC107968176		No-significant				
ABCB1	0.4016956545110038	-0.0016876989438912	0.7651230098624837	ABCB1		No-significant				
COX18	0.4017326836902198	0.0016409271548433	0.7651356896895757	COX18		No-significant				
TCF7L1	0.4017764294214046	-0.0059411269366702	0.7651611589041447	TCF7L1		No-significant				
BIN2	0.4018852747297669	0.0054406006894405	0.7652637223755248	BIN2		No-significant				
RNMT	0.401973246549004	0.0429198790471326	0.7652637223755248	RNMT		No-significant				
SNRPA1	0.401975325311682	0.0281553907117391	0.7652637223755248	SNRPA1		No-significant				
CDH19	0.4019854874670448	0.0226590834249525	0.7652637223755248	CDH19		No-significant				
LOC101056741	0.4020012789394416	0.000502920928365	0.7652637223755248	LOC101056741		No-significant				
OLFML1	0.4020125477102927		0.7652637223755248	OLFML1		No-significant				
HMHB1	0.4020639247274759	0.0008264772780581	0.7653036941242594	HMHB1		No-significant				
ZC3HAV1	0.4022354543847665	-0.0079724401797648	0.7655723456377332	ZC3HAV1		No-significant				
EDAR	0.402300752883748	0.0258559539622344	0.765638782703587	EDAR		No-significant				
AUP1	0.4023716971156734	0.0120452653105975	0.7656439701613422	AUP1		No-significant				
CHD4	0.4023875715871676	0.0011032850430974	0.7656439701613422	CHD4		No-significant				
ZNF443	0.4023946556421153	-0.0607563130201673	0.7656439701613422	ZNF443		No-significant				
LOC107968236	0.4024251160669645	-0.1489158782556716	0.7656440996872571	LOC107968236		No-significant				
TMEM95	0.4026034026714442	0.0123854323170517	0.7659178472158229	TMEM95		No-significant				
ZNF625	0.4026298051238148	0.0162261162462291	0.7659178472158229	ZNF625		No-significant				
LMOD2	0.4027047676415453	0.021770504498448	0.765918376918899	LMOD2		No-significant				
LOC107971059	0.4027185976991573	0.0170156222753286	0.765918376918899	LOC107971059		No-significant				
SLC7A14	0.4027530850468306	-9.319616986185312e-05	0.765918376918899	SLC7A14		No-significant				
MMP24	0.4027802685736198	0.0214804195791865	0.765918376918899	MMP24		No-significant				
AJUBA	0.4027820997706245	-0.0014205694287207	0.765918376918899	AJUBA		No-significant				
MFSD9	0.402879820294121	-0.0006004771369746	0.7660463757905877	MFSD9		No-significant				
ZNF782	0.4029337378997646	-0.0030047334566885	0.7660827772376125	ZNF782		No-significant				
SLC7A1	0.402959784105097	-0.0063421528908571	0.7660827772376125	SLC7A1		No-significant				
INTS11	0.403046567861417	0.0085247188641764	0.7661321314091012	INTS11		No-significant				
INTS11-1	0.403046567861417	0.0085247188641764	0.7661321314091012	INTS11-1		No-significant				
LOC101058538	0.4031274925903812	0.0124313613662641	0.7662281419448381	LOC101058538		No-significant				
YARS2	0.4032075076988742	0.0260966626758111	0.7662287725201936	YARS2		No-significant				
DCTN5	0.4032506672977135	-0.0078153695740677	0.7662287725201936	DCTN5		No-significant				
FBXL14	0.4033433243445345	-0.0056041303174376	0.7662287725201936	FBXL14		No-significant				
TERB1	0.4034017795072704	0.0153720453751325	0.7662287725201936	TERB1		No-significant				
LOC107974234	0.4034086991868653	-4.9079784448092525e-05	0.7662287725201936	LOC107974234		No-significant				
CARD10	0.403411134269694	-0.000347497423402	0.7662287725201936	CARD10		No-significant				
LOC104005679	0.4034628552792967	0.001596411554771	0.7662287725201936	LOC104005679		No-significant				
PEAK3	0.4034725499325639	0.0004429769301473	0.7662287725201936	PEAK3		No-significant				
ZFHX4	0.4034765165487412	0.0118321483671109	0.7662287725201936	ZFHX4		No-significant				
LOC112206734	0.4035127645690364	0.0007115400000391	0.7662287725201936	LOC112206734		No-significant				
SV2A	0.4035666113064478	-0.0069292973825439	0.7662287725201936	SV2A		No-significant				
FRA10AC1	0.4035676748820176	0.0355538078735327	0.7662287725201936	FRA10AC1		No-significant				
SAT2	0.4035728676720309	-0.0095274443825281	0.7662287725201936	SAT2		No-significant				
GRAMD2A	0.4035765866839745	-0.0006519291386496	0.7662287725201936	GRAMD2A		No-significant				
CLEC18B	0.4035840577393795	-0.0001417082440036	0.7662287725201936	CLEC18B		No-significant				
LOC107969205	0.4036198450686274	-0.0122437503409265	0.766238970381979	LOC107969205		No-significant				
ZNF556	0.403693915165662	-0.0200648039534389	0.7663218379062133	ZNF556		No-significant				
LPCAT1	0.4037865558677519	-0.0005996128879113	0.7664399423915316	LPCAT1		No-significant				
C5H5orf30	0.4038935133062991	-0.0056687337206277	0.7665318137566305	C5H5orf30		No-significant				
LOC107973606	0.4038958119960905	-0.0008208535707961	0.7665318137566305	LOC107973606		No-significant				
S100A2	0.4040861239310027	-0.0001241613928128	0.7668352266719263	S100A2		No-significant				
PLIN2	0.404177649573384	0.0137585814535121	0.7668899065220485	PLIN2		No-significant				
PPP2R5B	0.4041870202010676	-1.6595790656942512e-05	0.7668899065220485	PPP2R5B		No-significant				
CYB561D1	0.4042062630517529	0.0061616701452038	0.7668899065220485	CYB561D1		No-significant				
HMGN2	0.4042459185841096	0.0211327243408815	0.7669073861714654	HMGN2		No-significant				
LOC735373	0.4044526331642668	0.007064143226339	0.7672417721893231	LOC735373		No-significant				
DGKH	0.4045012060328638	-0.0333092177210913	0.7672761375182521	DGKH		No-significant				
FKBP7	0.4045471664060398	-0.0078954658604472	0.7673055425463752	FKBP7		No-significant				
SHISAL2A	0.4046932669227386	-0.0350080714421158	0.7674547727660812	SHISAL2A		No-significant				
C2BH2orf66	0.404736366988024	-0.0038860207109769	0.7674547727660812	C2BH2orf66		No-significant				
LOC107967435	0.4048094414518758	0.0046881821884612	0.7674547727660812	LOC107967435		No-significant				
LOC462577	0.4048929738385436	-0.0003611599471496	0.7674547727660812	LOC462577		No-significant				
C3H3orf18	0.4049151192655458	-0.0026331701399867	0.7674547727660812	C3H3orf18		No-significant				
LOC104005963	0.4049286771499464	0.0022346655455441	0.7674547727660812	LOC104005963		No-significant				
LOC104008425	0.4049561208765671	-0.0008791714631337	0.7674547727660812	LOC104008425		No-significant				
LOC107974021	0.4050270409375588	0.002977634851085	0.7674547727660812	LOC107974021		No-significant				
C3H3orf14	0.405035171291034	0.0018283449836008	0.7674547727660812	C3H3orf14		No-significant				
HACE1	0.4050699584720363	0.0565329767419176	0.7674547727660812	HACE1		No-significant				
SHISA4	0.4050806061544891	0.0042027570035546	0.7674547727660812	SHISA4		No-significant				
ASIP	0.4050885483825078	0.016043911654149	0.7674547727660812	ASIP		No-significant				
LOC107976703	0.4050938097318166	-0.0013066545671829	0.7674547727660812	LOC107976703		No-significant				
ZDHHC16	0.405101132359397	-0.0054249941926923	0.7674547727660812	ZDHHC16		No-significant				
CCDC71	0.4051127916357999	0.0009831811039625	0.7674547727660812	CCDC71		No-significant				
MAP3K7	0.4051310244602939	-0.0259262181270038	0.7674547727660812	MAP3K7		No-significant				
MED9	0.4051591879967351	-0.0047044272868427	0.7674547727660812	MED9		No-significant				
KLF10	0.405212400881075	0.0168131017780316	0.7674547727660812	KLF10		No-significant				
KIF18A	0.405224189211973	0.0223952343948994	0.7674547727660812	KIF18A		No-significant				
LOC107974189	0.4052351296973012	0.0069187718551113	0.7674547727660812	LOC107974189		No-significant				
LOC107976402	0.405271371249202	-0.0109179544476989	0.7674657133360818	LOC107976402		No-significant				
LOC101058708	0.4054707716034414	0.0005126976011858	0.7677122711266147	LOC101058708		No-significant				
TCOF1	0.4054955952324904	-0.0126783876094811	0.7677122711266147	TCOF1		No-significant				
GZMM	0.4055505067517574	-0.0003946601917038	0.7677122711266147	GZMM		No-significant				
ZNF296	0.4055664700515442	0.0027876372766633	0.7677122711266147	ZNF296		No-significant				
NPY5R	0.4055760781674903	-0.0039534250936942	0.7677122711266147	NPY5R		No-significant				
NLRP14	0.4055844163394774	0.040509455218867	0.7677122711266147	NLRP14		No-significant				
E2F2	0.405934395496326	-0.0096311196945612	0.7683170016035645	E2F2		No-significant				
PGM1	0.4060382420186441	0.0063288782330403	0.768364870676492	PGM1		No-significant				
LOC107970607	0.4060663066040444	0.0264596084731141	0.768364870676492	LOC107970607		No-significant				
LOC107976276	0.4061355037663418	-0.00011174398032	0.768364870676492	LOC107976276		No-significant				
FAM193B	0.4061832171700325	0.0152385726231916	0.768364870676492	FAM193B		No-significant				
C4H4orf51	0.4061864530930424	-0.0378733977525727	0.768364870676492	C4H4orf51		No-significant				
LOC107968840	0.4062411877806035	-0.0212665423669493	0.768364870676492	LOC107968840		No-significant				
MPPED2	0.406274058921614	0.0070150521766654	0.768364870676492	MPPED2		No-significant				
NOP16	0.4063120505953711	-0.0524521255857323	0.768364870676492	NOP16		No-significant				
LOC112204551	0.4063225561795824	-0.0053963974119174	0.768364870676492	LOC112204551		No-significant				
ZNF496	0.4063433659901245	0.0152400713127165	0.768364870676492	ZNF496		No-significant				
LOC100612020	0.4063563721903139	0.0384139381923935	0.768364870676492	LOC100612020		No-significant				
LOC107976163	0.4063763492965979	-0.0554135103517067	0.768364870676492	LOC107976163		No-significant				
CACYBP	0.4063984117435092	0.0225644412177676	0.768364870676492	CACYBP		No-significant				
LOC100610176	0.4064089368978179	-0.0715143988758419	0.768364870676492	LOC100610176		No-significant				
EMB	0.4064171920357357	0.0084345642479443	0.768364870676492	EMB		No-significant				
KIF20A	0.4065170674232461	0.0079775537717759	0.7684960200004816	KIF20A		No-significant				
LOC107966932	0.4066310475338155	-0.0156602124753403	0.7686415864445698	LOC107966932		No-significant				
SDHAF2	0.406655091462894	0.0001121508402086	0.7686415864445698	SDHAF2		No-significant				
LOC112209803	0.4067436733654815	0.0048081364990913	0.7687005438013081	LOC112209803		No-significant				
GIPC2	0.4067740234368577	-0.0022204056478828	0.7687005438013081	GIPC2		No-significant				
LRRTM1	0.4067778242860924	0.0067724633101446	0.7687005438013081	LRRTM1		No-significant				
RUFY2	0.4069137012657909	-0.0075676275201176	0.7688685848531194	RUFY2		No-significant				
SMARCA2	0.4069277882600286	0.0136585515409159	0.7688685848531194	SMARCA2		No-significant				
MTX3	0.4070033650977158	-0.0249134430021994	0.7689537103301078	MTX3		No-significant				
LOC107967811	0.4071192367897404	-0.0012926969323366	0.7690967575938965	LOC107967811		No-significant				
LOC104005249	0.4071401381102018	-0.0070107191717217	0.7690967575938965	LOC104005249		No-significant				
IFNAR1	0.4072094148537682	0.0130443599838973	0.7691385563848132	IFNAR1		No-significant				
PER2	0.4072233274476278	0.0123210035993807	0.7691385563848132	PER2		No-significant				
FAM171A1	0.4074281728467319	-0.0150386845778277	0.7694249702068585	FAM171A1		No-significant				
LOC112204096	0.4074360551984555	-0.004001705344401	0.7694249702068585	LOC112204096		No-significant				
CPT1C	0.4075277875589498	0.0011653593907669	0.7694916063329164	CPT1C		No-significant				
DEGS2	0.4075324313946399	-0.0208743587747666	0.7694916063329164	DEGS2		No-significant				
RBFA	0.4075661062288274	0.0045244146482467	0.7694975154100743	RBFA		No-significant				
PLVAP	0.4076199711742023	-0.0137031166367941	0.7695202071208627	PLVAP		No-significant				
LCP2	0.4076805420672312	0.0018385556103698	0.7695202071208627	LCP2		No-significant				
FBN3	0.4077058111778423	-0.0004575442390794	0.7695202071208627	FBN3		No-significant				
PNPLA4	0.407706856105257	0.0014498037391341	0.7695202071208627	PNPLA4		No-significant				
ARFGAP1	0.4077542531063042	0.0451217673672134	0.7695202071208627	ARFGAP1		No-significant				
LOC104004233	0.407762003488485	-0.1303272172407938	0.7695202071208627	LOC104004233		No-significant				
WDR41	0.4077919484385327	-0.0463816124445868	0.7695202071208627	WDR41		No-significant				
EMC7	0.4078835555770457	-0.0099864750345164	0.7696068791672912	EMC7		No-significant				
TRPM5	0.4079013426757367	-0.0005809447596704	0.7696068791672912	TRPM5		No-significant				
NSD1	0.4079295275294077	-0.0054467371454131	0.7696068791672912	NSD1		No-significant				
LOC107968447	0.4079971673755884	-0.0052119141380058	0.7696214960074608	LOC107968447		No-significant				
LOC107974415	0.407998375642253	0.0017974794439659	0.7696214960074608	LOC107974415		No-significant				
RBM17	0.408037267644629	0.03557714314723	0.7696372301964282	RBM17		No-significant				
COL18A1	0.4080807706349208	-0.0001336216072691	0.7696616585936157	COL18A1		No-significant				
DIP2A	0.4081300148461563	0.0328939572663258	0.7696969107654117	DIP2A		No-significant				
LOC741556	0.4082499020197414	-0.0009309281064233	0.7697993938730503	LOC741556		No-significant				
MERTK	0.4082626108152843	-0.0078462301312921	0.7697993938730503	MERTK		No-significant				
GINS3	0.4082760281652042	-0.0484457354550657	0.7697993938730503	GINS3		No-significant				
LOC104007436	0.4083466828466854	-0.0151120629313334	0.7698749913391484	LOC104007436		No-significant				
VASP	0.4084181547139102	-0.0003874818716633	0.7699349691823795	VASP		No-significant				
BICD1	0.4084554167083051	0.0103509981447951	0.7699349691823795	BICD1		No-significant				
TEX12	0.4085094089323104	0.010956600120921	0.7699349691823795	TEX12		No-significant				
MARCH5	0.4085282735528225	0.0136703063344594	0.7699349691823795	MARCH5		No-significant				
BACH2	0.4085437646655828	0.0057726455821552	0.7699349691823795	BACH2		No-significant				
ATM	0.4085618715477155	-0.0006264621789507	0.7699349691823795	ATM		No-significant				
WDR18	0.4086047685945142	0.0249590466537423	0.7699582115665348	WDR18		No-significant				
LOC107971882	0.4087838844414382	-0.0002212901348097	0.7701570113774627	LOC107971882		No-significant				
FASTKD3	0.408820571723008	-0.0093183925554484	0.7701570113774627	FASTKD3		No-significant				
LOC107971331	0.4088364101615793	-0.0008919557393901	0.7701570113774627	LOC107971331		No-significant				
LOC107966203	0.4088588944109108	0.0084607566362068	0.7701570113774627	LOC107966203		No-significant				
MOB3B	0.4088631259988166	-0.0090742897766773	0.7701570113774627	MOB3B		No-significant				
LOC107971066	0.4089296321819151	0.0020427311528661	0.7701876854605351	LOC107971066		No-significant				
LOC100609847	0.4089405557605635	0.0031752643804814	0.7701876854605351	LOC100609847		No-significant				
APAF1	0.4090027336010151	0.0038697954719851	0.7702021594052515	APAF1		No-significant				
RNF151	0.4090479957560872	0.0037545185690037	0.7702021594052515	RNF151		No-significant				
LOC112205244	0.4090624863535848	-0.0110916370930928	0.7702021594052515	LOC112205244		No-significant				
UBA3	0.4090705340124748	0.0105204780385311	0.7702021594052515	UBA3		No-significant				
GSDMA	0.4091171375570328	-0.0002817462205359	0.770232339088018	GSDMA		No-significant				
LOC112208678	0.4091688486149228	-0.0020485190041946	0.7702721293010862	LOC112208678		No-significant				
FAM228B	0.4092364576321574	-0.0506073421133648	0.7703418396973256	FAM228B		No-significant				
NR3C2	0.4092748734835053	0.0415520754743542	0.7703565909142607	NR3C2		No-significant				
LOC107968824	0.4093673327626485	-0.0372840479705124	0.7704603773956749	LOC107968824		No-significant				
LOC112205840	0.409391180208737	-3.178344219000168e-05	0.7704603773956749	LOC112205840		No-significant				
LOC104003420	0.409434066991523	-0.0006410772313266	0.7704835299656718	LOC104003420		No-significant				
MAGEB4	0.409586412329243	-0.0016486702658012	0.7707126456078794	MAGEB4		No-significant				
LOC112206953	0.4096300129435963	0.0019797607085402	0.7707371189838732	LOC112206953		No-significant				
ZNFX1	0.4098254745576098	-0.0165667294365389	0.7710473006015913	ZNFX1		No-significant				
AZIN2	0.409908668792049	0.0063215686301804	0.7710679267535002	AZIN2		No-significant				
LOC112209431	0.4099283428868607	0.004392406254997	0.7710679267535002	LOC112209431		No-significant				
HDAC11	0.4099414841953157	0.0012240240224888	0.7710679267535002	HDAC11		No-significant				
USP35	0.4099588683286909	-0.0001549982734437	0.7710679267535002	USP35		No-significant				
TRUB1	0.4099962719855134	-0.0308666082268903	0.7710807080148605	TRUB1		No-significant				
C1QBP	0.410048801060992	0.0097859307266245	0.7711219316459026	C1QBP		No-significant				
MYLK4	0.4101281006042478	-0.0072077977516634	0.7712134888723007	MYLK4		No-significant				
LOC107967437	0.4101884241152245	0.0081187273674761	0.7712693521653033	LOC107967437		No-significant				
ACSM4	0.410226809917715	0.0180965816514346	0.7712839611498677	ACSM4		No-significant				
LOC107970149	0.4102720938786983	-0.0025062745550021	0.7713115364919527	LOC107970149		No-significant				
LOC107975773	0.4103946673164151	-0.0010222466357291	0.7714844010920925	LOC107975773		No-significant				
CCDC116	0.4104822432559036	0.0045945864480796	0.7715449438145188	CCDC116		No-significant				
LOC107973507	0.4104881264665765	0.0055483881562277	0.7715449438145188	LOC107973507		No-significant				
CDH12	0.4106021947869238	-0.0400361173072911	0.7717017674628607	CDH12		No-significant				
ZNF404	0.410665123809347	0.0168495022625114	0.7717624616937762	ZNF404		No-significant				
DLX6	0.4107258382521763	-0.0240919866702534	0.7718189853236481	DLX6		No-significant				
LOC100610304	0.4108329770976774	0.0315462196832256	0.7719627328294689	LOC100610304		No-significant				
SNX7	0.4109545672732166	-0.0010258057907112	0.7720452102989073	SNX7		No-significant				
IGSF6	0.4109902265081948	0.0052233676362886	0.7720452102989073	IGSF6		No-significant				
LOC464260	0.4110061182890034	-0.000456659618917	0.7720452102989073	LOC464260		No-significant				
AP1G2	0.4110159215971087	0.002021936547444	0.7720452102989073	AP1G2		No-significant				
LOC457259	0.411030103228364	-0.0008769274037284	0.7720452102989073	LOC457259		No-significant				
LOC107975119	0.4110916195812049	0.0283832970752976	0.7721031894795879	LOC107975119		No-significant				
TEX29	0.4111311355170635	0.0006138700237837	0.7721198423994233	TEX29		No-significant				
TTLL11	0.4112762393405524	-0.0171707012202189	0.7721695491002961	TTLL11		No-significant				
LOC107967115	0.4112814189468892	-0.0021977882516047	0.7721695491002961	LOC107967115		No-significant				
BATF	0.4112871789006208	0.0070841259292143	0.7721695491002961	BATF		No-significant				
ZFP64	0.4113108185484123	0.011523181458804	0.7721695491002961	ZFP64		No-significant				
CDC25B	0.4113108597720257	-0.0015957235064363	0.7721695491002961	CDC25B		No-significant				
LOC112205831	0.4114214171917802	0.0404019137394303	0.7723195485764031	LOC112205831		No-significant				
LOC100613634	0.4115738766384196	-0.0009562832270379	0.7725481782486453	LOC100613634		No-significant				
LOC101058308	0.4116667153493005	0.0069831120552804	0.7726242431809617	LOC101058308		No-significant				
